Px Code,Generic Name,NDC,Unit Price
63700001,THYROID (PORK) 30 MG TABLET,00456045801,4.97
63700001,THYROID (PORK) 30 MG TABLET,42192032901,4.42
63700001,TIAGABINE 4 MG TABLET,00093503156,52.21
63700001,TIAGABINE 4 MG TABLET,55253060130,44.06
63700001,TIAGABINE 4 MG TABLET,63459040430,61.69
63700001,TICAGRELOR 60 MG TABLET,00186077660,43.82
63700001,TICAGRELOR 90 MG TABLET,00186077739,43.82
63700001,TICAGRELOR 90 MG TABLET,00186077760,43.82
25000002,TICARCILLIN-CLAVULANATE 3.1 GRAM INTRAVENOUS SOLUTION,00029657126,87.82
25000002,TICARCILLIN-CLAVULANATE 31 GRAM INTRAVENOUS SOLUTION,00029657921,526.56
63700001,TICLOPIDINE 250 MG TABLET,00093015401,13.40
63700001,TICLOPIDINE 250 MG TABLET,57664032786,10.26
63600002,TIGECYCLINE 50 MG INTRAVENOUS SOLUTION,00008499001,619.75
63600002,TIGECYCLINE 50 MG INTRAVENOUS SOLUTION,00008499002,619.75
63600002,TIGECYCLINE 50 MG INTRAVENOUS SOLUTION,00008499019,619.75
63600002,TIGECYCLINE 50 MG INTRAVENOUS SOLUTION,00008499020,619.75
63600002,TIGECYCLINE 50 MG INTRAVENOUS SOLUTION,00008499419,619.75
63600002,TIGECYCLINE 50 MG INTRAVENOUS SOLUTION,00008499420,619.75
63600002,TIGECYCLINE 50 MG INTRAVENOUS SOLUTION,63323096010,617.76
63700001,TIMOLOL 0.25 % EYE DROPS,76478000105,580.45
63700001,TIMOLOL 0.5 % EYE DROPS,76478000205,640.94
63700001,TIMOLOL 0.5 % EYE DROPS,76478000210,925.65
63700001,TIMOLOL 10 MG TABLET,00378022101,11.21
63700001,TIMOLOL MALEATE 0.25 % EYE DROPS,60505059701,95.91
63700001,TIMOLOL MALEATE 0.25 % EYE DROPS,60758080205,21.58
63700001,TIMOLOL MALEATE 0.25 % EYE DROPS,61314022605,82.35
63700001,TIMOLOL MALEATE 0.25 % EYE DROPS,61314022615,230.58
63700001,TIMOLOL MALEATE 0.25 % EYE DROPS,64980051305,82.35
63700001,TIMOLOL MALEATE 0.25 % EYE GEL FORMING SOLUTION,25010081656,547.83
63700001,TIMOLOL MALEATE 0.25 % EYE GEL FORMING SOLUTION,61314022405,581.56
63700001,TIMOLOL MALEATE 0.5 % EYE DROPS,17478028810,39.68
63700001,TIMOLOL MALEATE 0.5 % EYE DROPS,25010081356,645.51
63700001,TIMOLOL MALEATE 0.5 % EYE DROPS,60758080105,39.48
63700001,TIMOLOL MALEATE 0.5 % EYE DROPS,61314022705,93.33
63700001,TIMOLOL MALEATE 0.5 % EYE DROPS,64980051401,177.60
63700001,TIMOLOL MALEATE 0.5 % EYE GEL FORMING SOLUTION,25010081756,600.51
63700001,TIMOLOL MALEATE 0.5 % EYE GEL FORMING SOLUTION,61314022505,637.30
63700001,TIMOLOL MALEATE 0.5 % ONCE DAILY EYE DROPS,24208000401,590.95
63700001,TIOCONAZOLE 6.5 % VAGINAL OINTMENT,00067209046,70.98
63700001,TIOCONAZOLE 6.5 % VAGINAL OINTMENT,37205029603,76.80
63700001,TIOTROPIUM BROMIDE 18 MCG CAPSULE WITH INHALATION DEVICE,00597007575,518.86
63600002,TIROFIBAN 12.5 MG/250 ML (50 MCG/ML)-0.9 % SODIUM CHLORIDE INTRAVENOUS,25208000202,"2,050.13"
63700001,TIZANIDINE 2 MG TABLET,00378072219,13.99
63700001,TIZANIDINE 2 MG TABLET,57664050289,2.16
63700001,TIZANIDINE 4 MG TABLET,00378072419,16.77
63700001,TIZANIDINE 4 MG TABLET,00904641861,4.15
63700001,TIZANIDINE 4 MG TABLET,51079099801,16.77
63700001,TIZANIDINE 4 MG TABLET,51079099820,16.77
63700001,TIZANIDINE 4 MG TABLET,68084064511,9.96
63700001,TOBRAMYCIN 0.3 % EYE DROPS,00065064305,507.26
63700001,TOBRAMYCIN 0.3 % EYE DROPS,17478029010,79.93
63700001,TOBRAMYCIN 0.3 % EYE DROPS,24208029005,80.65
63700001,TOBRAMYCIN 0.3 % EYE DROPS,61314064305,186.66
63700001,TOBRAMYCIN 0.3 % EYE DROPS,70069013101,76.09
63700001,TOBRAMYCIN 0.3 % EYE OINTMENT,00065064435,800.83
63700001,"TOBRAMYCIN 0.3 %-DEXAMETHASONE 0.1 % EYE DROPS,SUSPENSION",00065064705,592.61
63700001,"TOBRAMYCIN 0.3 %-DEXAMETHASONE 0.1 % EYE DROPS,SUSPENSION",00065064725,393.52
63700001,"TOBRAMYCIN 0.3 %-DEXAMETHASONE 0.1 % EYE DROPS,SUSPENSION",24208029505,574.39
63700001,"TOBRAMYCIN 0.3 %-DEXAMETHASONE 0.1 % EYE DROPS,SUSPENSION",24208029525,286.49
63700001,"TOBRAMYCIN 0.3 %-DEXAMETHASONE 0.1 % EYE DROPS,SUSPENSION",61314064705,574.61
63700001,"TOBRAMYCIN 0.3 %-DEXAMETHASONE 0.1 % EYE DROPS,SUSPENSION",61314064725,286.71
63700001,"TOBRAMYCIN 0.3 %-LOTEPRED 0.5 % EYE DROPS,SUSPENSION",24208035805,847.92
63600002,TOBRAMYCIN 1.2 GRAM SOLUTION FOR INJECTION,39822041201,693.00
63600002,TOBRAMYCIN 1.2 GRAM SOLUTION FOR INJECTION,39822041206,660.00
63600002,TOBRAMYCIN 1.2 GRAM SOLUTION FOR INJECTION,63323030351,439.88
63600002,TOBRAMYCIN 10 MG/ML INJECTION SOLUTION,00409357701,30.16
63600002,TOBRAMYCIN 10 MG/ML INJECTION SOLUTION,63323030502,30.16
63600002,TOBRAMYCIN 300 MG/5 ML IN 0.225 % SODIUM CHLORIDE FOR NEBULIZATION,00078049471,518.89
63600002,TOBRAMYCIN 300 MG/5 ML IN 0.225 % SODIUM CHLORIDE FOR NEBULIZATION,65162091446,620.57
63600002,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,00409357801,19.19
63600002,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,00703940201,15.63
63600002,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,00703940204,15.63
63600002,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,17478011402,19.82
63600002,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,36000024401,18.63
63600002,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,36000024425,18.63
63600002,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,63323030602,26.77
63600002,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,63323030626,12.24
63600002,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,67457043200,15.63
63600002,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,67457047300,15.63
63600002,TOBRAMYCIN 40 MG/ML INJECTION SOLUTION,67457047322,15.63
25000002,TOBRAMYCIN 60 MG/50 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS PIGGYBACK,00409346913,135.55
25000002,TOBRAMYCIN 80 MG/100 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS PIGGYBACK,00409347023,75.67
63700001,TOBRAMYCIN-DEXAMETHASONE 0.3 %-0.1 % EYE OINTMENT,00065064835,738.54
63600002,TOCILIZUMAB 162 MG/0.9 ML SUBCUTANEOUS SYRINGE,50242013801,"3,610.65"
63600002,TOCILIZUMAB 200 MG/10 ML (20 MG/ML) INTRAVENOUS SOLUTION,50242013601,"3,937.36"
63600002,TOCILIZUMAB 400 MG/20 ML (20 MG/ML) INTRAVENOUS SOLUTION,50242013701,"7,874.66"
63600002,TOCILIZUMAB 80 MG/4 ML (20 MG/ML) INTRAVENOUS SOLUTION,50242013501,"1,574.93"
63700001,TOLAZAMIDE 250 MG TABLET,00378021701,15.20
63700001,TOLBUTAMIDE 500 MG TABLET,00378021501,7.76
63700001,TOLCAPONE 100 MG TABLET,00187093801,624.46
63700001,TOLNAFTATE 1 % TOPICAL CREAM,00904072236,11.55
63700001,TOLNAFTATE 1 % TOPICAL CREAM,45802003201,19.71
63700001,TOLNAFTATE 1 % TOPICAL POWDER,00536515026,22.21
63700001,TOLTERODINE 1 MG TABLET,00009454101,47.69
63700001,TOLTERODINE 1 MG TABLET,00093001006,21.77
63700001,TOLTERODINE 1 MG TABLET,00093205606,21.77
63700001,TOLTERODINE 1 MG TABLET,00093205642,22.00
63700001,TOLTERODINE 1 MG TABLET,60505352706,23.73
63700001,"TOLTERODINE ER 2 MG CAPSULE,EXTENDED RELEASE 24 HR",00009519001,80.15
63700001,"TOLTERODINE ER 2 MG CAPSULE,EXTENDED RELEASE 24 HR",00009519004,80.97
63700001,"TOLTERODINE ER 2 MG CAPSULE,EXTENDED RELEASE 24 HR",00093716356,52.88
63700001,"TOLTERODINE ER 2 MG CAPSULE,EXTENDED RELEASE 24 HR",00378340293,52.82
63700001,"TOLTERODINE ER 2 MG CAPSULE,EXTENDED RELEASE 24 HR",51079019701,79.84
63700001,"TOLTERODINE ER 2 MG CAPSULE,EXTENDED RELEASE 24 HR",51079019703,79.84
63700001,"TOLTERODINE ER 2 MG CAPSULE,EXTENDED RELEASE 24 HR",59762004701,62.82
63700001,"TOLTERODINE ER 4 MG CAPSULE,EXTENDED RELEASE 24 HR",00009519101,80.15
63700001,"TOLTERODINE ER 4 MG CAPSULE,EXTENDED RELEASE 24 HR",00009519104,80.97
63700001,"TOLTERODINE ER 4 MG CAPSULE,EXTENDED RELEASE 24 HR",51079019801,79.84
63700001,TOLVAPTAN 15 MG TABLET,59148002050,"1,546.99"
63700001,TOLVAPTAN 30 MG TABLET,59148002150,"1,604.83"
63700001,TOPIRAMATE 100 MG TABLET,51079072801,45.82
63700001,TOPIRAMATE 100 MG TABLET,51079072820,45.82
63700001,TOPIRAMATE 100 MG TABLET,68084034401,2.28
63700001,TOPIRAMATE 100 MG TABLET,68084034411,40.80
63700001,TOPIRAMATE 15 MG SPRINKLE CAPSULE,00093733506,15.92
63700001,TOPIRAMATE 15 MG SPRINKLE CAPSULE,68382000414,15.90
63700001,TOPIRAMATE 25 MG SPRINKLE CAPSULE,00093733606,19.24
63700001,TOPIRAMATE 25 MG SPRINKLE CAPSULE,68382000514,19.22
63700001,TOPIRAMATE 25 MG TABLET,51079072601,16.81
63700001,TOPIRAMATE 25 MG TABLET,68084034201,13.82
63700001,TOPIRAMATE 25 MG TABLET,68084034211,13.82
63700001,TOPIRAMATE 6 MG/ML ORAL SUSPENSION ,99999100383,189.95
63700001,TOPIRAMATE 6 MG/ML ORAL SUSPENSION ,99999100384,2.28
63600002,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,25021020606,"1,188.00"
63600002,TOPOTECAN 4 MG INTRAVENOUS SOLUTION,63323076210,930.60
63700001,TOREMIFENE 60 MG TABLET,42747032730,274.38
63700001,TORSEMIDE 100 MG TABLET,31722053201,20.00
63700001,TORSEMIDE 100 MG TABLET,50111091801,20.02
63700001,TORSEMIDE 20 MG TABLET,31722053101,5.40
63700001,TORSEMIDE 20 MG TABLET,50268075611,1.36
63700001,TORSEMIDE 20 MG TABLET,50268075615,1.36
63700001,TORSEMIDE 20 MG TABLET,68084053901,5.51
63700001,TORSEMIDE 20 MG TABLET,68084053911,5.51
63700001,TORSEMIDE 5 MG TABLET,31722052901,4.17
63700001,TORSEMIDE 5 MG TABLET,50111091501,4.18
63700001,TORSEMIDE 5 MG TABLET,50268075411,4.12
63700001,TORSEMIDE 5 MG TABLET,50268075415,4.12
63600002,TPN IRON DEXTRAN (INFED) 0.5 MG/ML DILUTION ,99999100578,"1,000.23"
25000002,TRACE ELEMENT PEDI CR-CU-MN-ZN 1 MCG-0.1 MG-25 MCG-1 MG/ML INTRAVENOUS,00517920325,51.40
25000002,TRACE ELEMENTS #1 5.33 MCG-0.34 MG-0.54 MG/ML INTRAVENOUS SOLUTION,63323014397,105.41
25000002,TRACE ELEMENTS CR-CU-MN-SE-ZN 10 MCG-1 MG-0.5 MG-60 MCG-5MG/ML IV SOLN,00517820125,65.80
25000002,TRACE ELEMENTS CR-CU-MN-SE-ZN 10 MCG-1 MG-0.5 MG-60 MCG-5MG/ML IV SOLN,00517821025,82.35
25000002,TRACE ELEMENTS CR-CU-MN-SE-ZN 4-400-100-20 MCG-1000 MCG/ML IV SOLUTION,00517851025,65.80
25000002,TRACE ELEMENTS CR-CU-MN-ZN 0.85 MCG-0.1 MG-25 MCG-1.5MG/ML INTRAVENOUS,00517620225,49.35
25000002,TRACE ELEMENTS CR-CU-MN-ZN 4 MCG-0.4 MG-0.1 MG-1 MG/ML IV SOLUTION,00517741025,235.19
25000002,TRACE ELEMENTS PED CR-CU-MN-ZN 1 MCG-0.1 MG-30 MCG-0.5 MG/ML IV SOLN,00517931025,57.58
25000002,TRACE ELEMENTS PEDI ZN-CU-MN-SE-F-I 521 MCG-53.7 MCG-3.6 MCG/ML IV,63323014710,79.06
63700001,TRAMADOL 50 MG TABLET,00904636561,1.00
63700001,TRAMADOL 50 MG TABLET,51079099101,5.24
63700001,TRAMADOL 50 MG TABLET,63739067110,1.00
63700001,TRAMADOL 50 MG TABLET,65162062710,5.49
63700001,TRANDOLAPRIL 1 MG TABLET,68180056601,8.15
25000002,TRANEXAMIC ACID (TXA) 5 % TOPICAL SOLUTION (500 MG/10 ML) ,99999100595,381.01
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",00013111420,221.26
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",00517096010,274.38
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",23155016631,192.42
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",23155016641,192.42
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",23155052431,192.42
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",23155052441,192.42
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",39822100001,58.96
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",39822100106,202.25
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",39822100107,202.25
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",47781060122,127.81
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",47781060191,127.81
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",55150018810,263.40
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",63323056310,25.80
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",67457019700,381.01
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",67457019710,381.01
63600002,"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) INTRAVENOUS SOLUTION",70860040010,172.94
63600002,TRANEXAMIC ACID 10 G/500 ML NS (MAXIMUM) ,99999100652,"1,228.76"
63600002,TRANEXAMIC ACID 1000 MG/100 ML NS ,99999000729,393.34
63700001,TRANEXAMIC ACID 650 MG TABLET,60505363803,34.35
63700001,TRANEXAMIC ACID 650 MG TABLET,68084092932,48.76
63700001,TRANEXAMIC ACID 650 MG TABLET,68084092933,48.76
63700001,TRANEXAMIC ACID 650 MG TABLET,69918030130,34.31
63600002,TRASTUZUMAB 440 MG INTRAVENOUS SOLUTION,50242005656,"17,063.44"
63600002,TRASTUZUMAB 440 MG INTRAVENOUS SOLUTION,50242013468,"17,063.44"
63700001,TRAVOPROST (BENZALKONIUM) 0.004 % EYE DROPS,49884004448,456.78
63700001,TRAVOPROST 0.004 % EYE DROPS,00065026025,610.03
63700001,TRAZODONE 150 MG TABLET,50111044101,18.36
63700001,TRAZODONE 150 MG TABLET,50268077115,9.60
63700001,TRAZODONE 150 MG TABLET,53489051701,9.67
63700001,TRAZODONE 150 MG TABLET,68084060801,9.67
63700001,TRAZODONE 150 MG TABLET,68084060811,9.67
63700001,TRAZODONE 50 MG TABLET,00603616021,3.72
63700001,TRAZODONE 50 MG TABLET,00904399061,2.86
63700001,TRAZODONE 50 MG TABLET,00904655461,1.00
63700001,TRAZODONE 50 MG TABLET,50111043301,7.07
63700001,TRAZODONE 50 MG TABLET,60505265300,2.86
63700001,TRAZODONE 50 MG TABLET,60505265301,7.07
63700001,TRAZODONE 50 MG TABLET,68084012411,3.77
63700001,TRETINOIN (CHEMOTHERAPY) 10 MG CAPSULE,00555080802,205.06
63600002,TRIAMCINOLONE 0.05 %/ABSORBASE TOPICAL OINTMENT ,99999100385,267.92
63700001,TRIAMCINOLONE ACETONIDE 0.025 % LOTION,52565001059,191.05
63700001,TRIAMCINOLONE ACETONIDE 0.025 % LOTION,60432056060,207.52
63700001,TRIAMCINOLONE ACETONIDE 0.025 % TOPICAL CREAM,00168000315,29.41
63700001,TRIAMCINOLONE ACETONIDE 0.025 % TOPICAL CREAM,00603786174,29.31
63700001,TRIAMCINOLONE ACETONIDE 0.025 % TOPICAL CREAM,00713022615,29.31
63700001,TRIAMCINOLONE ACETONIDE 0.025 % TOPICAL CREAM,45802006335,29.31
63700001,TRIAMCINOLONE ACETONIDE 0.025 % TOPICAL CREAM,67877031715,29.91
63700001,TRIAMCINOLONE ACETONIDE 0.025 % TOPICAL OINTMENT,45802005435,40.27
63700001,TRIAMCINOLONE ACETONIDE 0.025 % TOPICAL OINTMENT,45802005436,66.33
63700001,TRIAMCINOLONE ACETONIDE 0.05 % TOPICAL OINTMENT,00245013617,15.00
63700001,TRIAMCINOLONE ACETONIDE 0.05 % TOPICAL OINTMENT,00245013685,848.23
63700001,TRIAMCINOLONE ACETONIDE 0.05 % TOPICAL OINTMENT,46287001016,169.97
63700001,TRIAMCINOLONE ACETONIDE 0.05 % TOPICAL OINTMENT,67857080619,"3,405.60"
63700001,TRIAMCINOLONE ACETONIDE 0.1 % DENTAL PASTE,00713065540,364.50
63700001,TRIAMCINOLONE ACETONIDE 0.1 % DENTAL PASTE,51672126705,353.79
63700001,TRIAMCINOLONE ACETONIDE 0.1 % DENTAL PASTE,64980032005,353.79
63700001,TRIAMCINOLONE ACETONIDE 0.1 % LOTION,60432056160,232.89
63700001,TRIAMCINOLONE ACETONIDE 0.1 % LOTION,61748022060,298.43
63700001,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL CREAM,45802006405,127.12
63700001,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL CREAM,45802006435,25.56
63700001,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL CREAM,45802006436,62.64
63700001,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL CREAM,67877025115,38.39
63700001,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL CREAM,67877025145,0.38
63700001,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL OINTMENT,00168000615,36.72
63700001,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL OINTMENT,45802005505,226.81
63700001,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL OINTMENT,45802005535,36.62
63700001,TRIAMCINOLONE ACETONIDE 0.1 % TOPICAL OINTMENT,45802005536,83.70
63700001,TRIAMCINOLONE ACETONIDE 0.5 % TOPICAL CREAM,00168000215,73.04
63700001,TRIAMCINOLONE ACETONIDE 0.5 % TOPICAL CREAM,45802006535,66.52
63700001,TRIAMCINOLONE ACETONIDE 0.5 % TOPICAL OINTMENT,45802004935,66.43
63700001,TRIAMCINOLONE ACETONIDE 0.5 % TOPICAL OINTMENT,68258397801,120.15
63600002,TRIAMCINOLONE ACETONIDE 10 MG/ML SUSPENSION FOR INJECTION,00003049420,4.62
63600002,TRIAMCINOLONE ACETONIDE 40 MG/ML SUSPENSION FOR INJECTION,00003029305,71.54
63600002,TRIAMCINOLONE ACETONIDE 40 MG/ML SUSPENSION FOR INJECTION,00003029328,27.12
63700001,TRIAMCINOLONE ACETONIDE 55 MCG NASAL SPRAY AEROSOL,00093208517,538.55
63600002,TRIAMCINOLONE HEXACETONIDE 20 MG/ML SUSPENSION FOR INJECTION,00781308571,93.66
63600002,TRIAMCINOLONE HEXACETONIDE 5 MG/ML SUSPENSION FOR INJECTION,00781308475,140.15
63700001,TRIAMTERENE 37.5 MG-HYDROCHLOROTHIAZIDE 25 MG TABLET,00378135201,2.59
63700001,TRIAMTERENE 37.5 MG-HYDROCHLOROTHIAZIDE 25 MG TABLET,00781112301,2.59
63700001,TRIAMTERENE 37.5 MG-HYDROCHLOROTHIAZIDE 25 MG TABLET,60505265601,2.59
63700001,TRIAMTERENE 37.5 MG-HYDROCHLOROTHIAZIDE 25 MG TABLET,68001021600,2.59
63700001,TRIAMTERENE 50 MG CAPSULE,59212000201,75.64
63700001,TRIAMTERENE 75 MG-HYDROCHLOROTHIAZIDE 50 MG TABLET,51079043301,6.01
63700001,TRIAMTERENE 75 MG-HYDROCHLOROTHIAZIDE 50 MG TABLET,51079043320,6.01
63700001,TRIAZOLAM 0.125 MG TABLET,59762371704,24.13
63700001,TRIAZOLAM 0.125 MG TABLET,59762371709,24.13
63700001,TRIAZOLAM 0.25 MG TABLET,59762371804,24.13
63700001,TRIAZOLAM 0.25 MG TABLET,59762371809,24.13
25000002,TRICHLOROACETIC ACID 30 % TOPICAL SOLUTION ,99999100387,34.20
25000002,TRICHLOROACETIC ACID 50 % TOPICAL SOLUTION ,99999100388,40.99
25000002,TRICHLOROACETIC ACID 80 % TOPICAL POWDER FOR SOLUTION,51552036402,492.58
25000002,TRICHLOROACETIC ACID 80 % TOPICAL SOLUTION,10481300801,323.78
63700001,TRIFLUOPERAZINE 1 MG TABLET,00378240101,11.52
63700001,TRIFLUOPERAZINE 1 MG TABLET,51079057201,11.86
63700001,TRIFLUOPERAZINE 1 MG TABLET,51079057220,17.66
63700001,TRIFLUOPERAZINE 5 MG TABLET,00378240501,10.68
63700001,TRIFLUOPERAZINE 5 MG TABLET,51079057401,11.00
63700001,TRIFLUOPERAZINE 5 MG TABLET,51079057420,16.76
63700001,TRIFLURIDINE 1 % EYE DROPS,61314004475,588.33
63700001,TRIHEXYPHENIDYL 0.4 MG/ML ORAL ELIXIR,00121065816,336.13
63700001,TRIHEXYPHENIDYL 0.4 MG/ML ORAL ELIXIR,61748005416,202.30
63700001,TRIHEXYPHENIDYL 2 MG TABLET,00591533501,1.20
63700001,TRIHEXYPHENIDYL 2 MG TABLET,16571016010,3.62
63700001,TRIHEXYPHENIDYL 5 MG TABLET,00591533701,2.40
63600002,TRIMETHOBENZAMIDE 100 MG/ML INTRAMUSCULAR SOLUTION,42023011925,210.26
63700001,TRIMETHOPRIM 100 MG TABLET,00591557101,4.50
63700001,TRIMETHOPRIM 100 MG TABLET,43386033001,4.50
63700001,TRIPROLIDINE-PSEUDOEPHEDRINE 2.5 MG-60 MG TABLET,00904025024,1.00
63700001,TROLAMINE SALICYLATE 10 % TOPICAL CREAM,41167073003,28.52
63700001,TROLAMINE SALICYLATE 10 % TOPICAL CREAM,45802035653,25.17
63700001,TROLAMINE SALICYLATE-ALOE VERA 10 % TOPICAL CREAM,41167005701,17.47
63700001,TROPICAMIDE 0.5 % EYE DROPS,17478010112,65.83
63700001,TROPICAMIDE 0.5 % EYE DROPS,24208059064,137.28
63700001,TROPICAMIDE 1 % EYE DROPS,00998035515,416.24
63700001,TROPICAMIDE 1 % EYE DROPS,17478010212,70.08
63700001,TROPICAMIDE 1 % EYE DROPS,24208058559,65.80
63700001,TROPICAMIDE 1 % EYE DROPS,24208058564,205.88
63700001,TROPICAMIDE 1 % EYE DROPS,61314035502,261.30
63700001,TROSPIUM 20 MG TABLET,00574014560,18.67
63700001,TROSPIUM 20 MG TABLET,69097091203,18.67
25000002,TRYPAN BLUE 0.06 % INTRAOCULAR SYRINGE,68803061210,221.91
63700001,TRYPSIN-BALSAM-CASTOR OIL 90 UNIT-87 MG-788 MG/GRAM TOPICAL OINTMENT,58980079021,240.48
25000002,TUBERCULIN PPD 5 TUB. UNIT/0.1 ML INTRADERMAL INJECTION SOLUTION,42023010401,38.88
25000002,TUBERCULIN PPD 5 TUB. UNIT/0.1 ML INTRADERMAL INJECTION SOLUTION,42023010405,22.67
25000002,TUBERCULIN PPD 5 TUB. UNIT/0.1 ML INTRADERMAL INJECTION SOLUTION,49281075221,38.88
25000002,TUBERCULIN PPD 5 TUB. UNIT/0.1 ML INTRADERMAL INJECTION SOLUTION,49281075222,22.67
25000002,TUBERCULIN PPD 5 TUB. UNIT/0.1 ML INTRADERMAL INJECTION SOLUTION,49281075278,35.67
25000002,TUBERCULIN PPD 5 TUB. UNIT/0.1 ML INTRADERMAL INJECTION SOLUTION,49281075298,20.80
25000002,TUBERCULIN PPD 5 TUB. UNIT/0.1 ML INTRADERMAL INJECTION SOLUTION,99999910074,37.11
63600002,TUMESCENT SOLUTION 500 ML ,99999100425,121.97
63700001,ULIPRISTAL 30 MG TABLET,50102091101,235.52
63700001,URSODIOL 300 MG CAPSULE,00527132601,48.37
63700001,URSODIOL 300 MG CAPSULE,00591315901,48.37
63700001,URSODIOL 300 MG CAPSULE,42806050301,48.36
63700001,URSODIOL 300 MG CAPSULE,50268079615,63.06
63700001,URSODIOL 300 MG CAPSULE,60687010001,50.30
63700001,URSODIOL 300 MG CAPSULE,60687010011,50.30
63700001,URSODIOL 300 MG CAPSULE,68084021311,50.30
63700001,URSODIOL 500 MG TABLET,00591300501,31.27
63700001,URSODIOL 500 MG TABLET,49884041301,31.27
63700001,URSODIOL 500 MG TABLET,58914079010,67.09
63700001,URSODIOL 500 MG TABLET,68462047401,31.27
63700001,URSODIOL ORAL SUSPENSION 25 MG/ML ,99999100287,539.30
63700001,URSODIOL ORAL SUSPENSION 25 MG/ML ,99999100288,4.49
63700001,VALACYCLOVIR 500 MG TABLET,00378427593,47.53
63700001,VALACYCLOVIR 500 MG TABLET,00904656507,26.12
63700001,VALACYCLOVIR 500 MG TABLET,00904656561,19.23
63700001,VALACYCLOVIR 500 MG TABLET,51079009301,47.53
63700001,VALACYCLOVIR 500 MG TABLET,51079009303,47.53
63700001,VALACYCLOVIR 500 MG TABLET,68084021511,26.14
63700001,VALGANCICLOVIR 450 MG TABLET,00004003822,439.34
63700001,VALGANCICLOVIR 450 MG TABLET,31722083260,282.70
63700001,VALGANCICLOVIR 50 MG/ML ORAL SOLUTION,00004003909,"6,651.11"
63700001,VALGANCICLOVIR 50 MG/ML ORAL SOLUTION,99999100263,75.58
25000002,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,00074156410,195.47
25000002,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,00143963701,19.48
25000002,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,00143963710,19.48
25000002,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,00143978501,113.89
25000002,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,00143978510,113.89
25000002,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,63323049405,52.90
25000002,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,63323049416,16.25
